Level,ANZSCO_CODE,Title,State,Month,Vacancies
3,1B,"Construction, Production and Distribution Managers",WA,2017-04-01,286.846
3,1B,"Construction, Production and Distribution Managers",WA,2017-05-01,289.494
3,1B,"Construction, Production and Distribution Managers",WA,2017-06-01,289.575
3,1B,"Construction, Production and Distribution Managers",WA,2017-07-01,289.581
3,1B,"Construction, Production and Distribution Managers",WA,2017-08-01,309.19
3,1B,"Construction, Production and Distribution Managers",WA,2017-09-01,292.279
3,1B,"Construction, Production and Distribution Managers",WA,2017-10-01,319.23
3,1B,"Construction, Production and Distribution Managers",WA,2017-11-01,359.978
3,1B,"Construction, Production and Distribution Managers",WA,2017-12-01,273.449
3,1B,"Construction, Production and Distribution Managers",WA,2018-01-01,350.496
3,1B,"Construction, Production and Distribution Managers",WA,2018-02-01,342.932
3,1B,"Construction, Production and Distribution Managers",WA,2018-03-01,350.696
3,1B,"Construction, Production and Distribution Managers",WA,2018-04-01,349.07
3,1B,"Construction, Production and Distribution Managers",WA,2018-05-01,370.732
3,1B,"Construction, Production and Distribution Managers",WA,2018-06-01,331.052
3,1B,"Construction, Production and Distribution Managers",WA,2018-07-01,359.943
3,1B,"Construction, Production and Distribution Managers",WA,2018-08-01,369.933
3,1B,"Construction, Production and Distribution Managers",WA,2018-09-01,336.081
3,1B,"Construction, Production and Distribution Managers",WA,2018-10-01,351.406
3,1B,"Construction, Production and Distribution Managers",WA,2018-11-01,319.647
3,1B,"Construction, Production and Distribution Managers",WA,2018-12-01,359.791
3,1B,"Construction, Production and Distribution Managers",WA,2019-01-01,314.033
3,1B,"Construction, Production and Distribution Managers",WA,2019-02-01,366.912
3,1B,"Construction, Production and Distribution Managers",WA,2019-03-01,320.739
3,1B,"Construction, Production and Distribution Managers",WA,2019-04-01,345.533
3,1B,"Construction, Production and Distribution Managers",WA,2019-05-01,354.564
3,1B,"Construction, Production and Distribution Managers",WA,2019-06-01,322.898
3,1B,"Construction, Production and Distribution Managers",WA,2019-07-01,343.602
3,1B,"Construction, Production and Distribution Managers",WA,2019-08-01,339.747
3,1B,"Construction, Production and Distribution Managers",WA,2019-09-01,358.732
3,1B,"Construction, Production and Distribution Managers",WA,2019-10-01,338.18
3,1B,"Construction, Production and Distribution Managers",WA,2019-11-01,364.441
3,1B,"Construction, Production and Distribution Managers",WA,2019-12-01,344.548
3,1B,"Construction, Production and Distribution Managers",WA,2020-01-01,389.578
3,1B,"Construction, Production and Distribution Managers",WA,2020-02-01,385.67
3,1B,"Construction, Production and Distribution Managers",WA,2020-03-01,278.608
3,1B,"Construction, Production and Distribution Managers",WA,2020-04-01,179.071
3,1B,"Construction, Production and Distribution Managers",WA,2020-05-01,235.811
3,1B,"Construction, Production and Distribution Managers",WA,2020-06-01,281.151
3,1B,"Construction, Production and Distribution Managers",WA,2020-07-01,287.806
3,1B,"Construction, Production and Distribution Managers",WA,2020-08-01,333.69
3,1B,"Construction, Production and Distribution Managers",WA,2020-09-01,379.207
3,1B,"Construction, Production and Distribution Managers",WA,2020-10-01,355.331
3,1B,"Construction, Production and Distribution Managers",WA,2020-11-01,375.785
3,1B,"Construction, Production and Distribution Managers",WA,2020-12-01,411.038
3,1B,"Construction, Production and Distribution Managers",WA,2021-01-01,438.258
3,1B,"Construction, Production and Distribution Managers",WA,2021-02-01,435.7
3,1B,"Construction, Production and Distribution Managers",WA,2021-03-01,524.505
3,1B,"Construction, Production and Distribution Managers",WA,2021-04-01,478.531
3,1B,"Construction, Production and Distribution Managers",WA,2021-05-01,497.46
3,1B,"Construction, Production and Distribution Managers",WA,2021-06-01,545.783
3,1B,"Construction, Production and Distribution Managers",WA,2021-07-01,600.155
3,1B,"Construction, Production and Distribution Managers",WA,2021-08-01,573.536
3,1B,"Construction, Production and Distribution Managers",WA,2021-09-01,589.59
3,1B,"Construction, Production and Distribution Managers",WA,2021-10-01,582.751
3,1B,"Construction, Production and Distribution Managers",WA,2021-11-01,599.734
3,1B,"Construction, Production and Distribution Managers",WA,2021-12-01,606.615
3,1B,"Construction, Production and Distribution Managers",WA,2022-01-01,611.887
3,1B,"Construction, Production and Distribution Managers",WA,2022-02-01,643.706
3,1B,"Construction, Production and Distribution Managers",WA,2022-03-01,643.319
3,1B,"Construction, Production and Distribution Managers",WA,2022-04-01,663.043
3,1B,"Construction, Production and Distribution Managers",WA,2022-05-01,679.56
3,1B,"Construction, Production and Distribution Managers",WA,2022-06-01,710.964
3,1B,"Construction, Production and Distribution Managers",WA,2022-07-01,657.228
3,1B,"Construction, Production and Distribution Managers",WA,2022-08-01,717.008
3,1B,"Construction, Production and Distribution Managers",WA,2022-09-01,672.6
3,1B,"Construction, Production and Distribution Managers",WA,2022-10-01,702.69
3,1B,"Construction, Production and Distribution Managers",WA,2022-11-01,707.646
3,1B,"Construction, Production and Distribution Managers",WA,2022-12-01,666.218
3,1B,"Construction, Production and Distribution Managers",WA,2023-01-01,706.296
3,1B,"Construction, Production and Distribution Managers",WA,2023-02-01,737.455
3,1B,"Construction, Production and Distribution Managers",WA,2023-03-01,778.46
3,1B,"Construction, Production and Distribution Managers",WA,2023-04-01,812.599
3,1B,"Construction, Production and Distribution Managers",WA,2023-05-01,807.847
3,1B,"Construction, Production and Distribution Managers",WA,2023-06-01,783.784
3,1B,"Construction, Production and Distribution Managers",WA,2023-07-01,818.636
3,1B,"Construction, Production and Distribution Managers",WA,2023-08-01,804.924
3,1B,"Construction, Production and Distribution Managers",WA,2023-09-01,736.925
3,1B,"Construction, Production and Distribution Managers",WA,2023-10-01,846.717
3,1B,"Construction, Production and Distribution Managers",WA,2023-11-01,808.589
3,1B,"Construction, Production and Distribution Managers",WA,2023-12-01,807.115
3,1B,"Construction, Production and Distribution Managers",WA,2024-01-01,699.323
3,1B,"Construction, Production and Distribution Managers",WA,2024-02-01,789.096
3,1B,"Construction, Production and Distribution Managers",WA,2024-03-01,788.39
3,1B,"Construction, Production and Distribution Managers",WA,2024-04-01,732.085
3,1B,"Construction, Production and Distribution Managers",WA,2024-05-01,829.867
3,1B,"Construction, Production and Distribution Managers",WA,2024-06-01,674.512
3,1B,"Construction, Production and Distribution Managers",WA,2024-07-01,698.471
3,1B,"Construction, Production and Distribution Managers",WA,2024-08-01,676.113
3,1B,"Construction, Production and Distribution Managers",WA,2024-09-01,722.048
3,1B,"Construction, Production and Distribution Managers",WA,2024-10-01,718.505
3,1B,"Construction, Production and Distribution Managers",WA,2024-11-01,721.691
3,1B,"Construction, Production and Distribution Managers",WA,2024-12-01,691.344
3,1B,"Construction, Production and Distribution Managers",WA,2025-01-01,712.736
3,1B,"Construction, Production and Distribution Managers",WA,2025-02-01,651.035
3,1B,"Construction, Production and Distribution Managers",WA,2025-03-01,662.208
3,1B,"Construction, Production and Distribution Managers",WA,2025-04-01,709.612
3,1B,"Construction, Production and Distribution Managers",WA,2025-05-01,682.565
3,1B,"Construction, Production and Distribution Managers",WA,2025-06-01,704.895
3,1B,"Construction, Production and Distribution Managers",WA,2025-07-01,693.17
3,1B,"Construction, Production and Distribution Managers",WA,2025-08-01,678.997
3,1B,"Construction, Production and Distribution Managers",WA,2025-09-01,706.517
3,1B,"Construction, Production and Distribution Managers",WA,2025-10-01,675.316
3,1B,"Construction, Production and Distribution Managers",WA,2025-11-01,677.867
3,1B,"Construction, Production and Distribution Managers",WA,2025-12-01,696.779
3,1B,"Construction, Production and Distribution Managers",WA,2026-01-01,797.915
3,1B,"Construction, Production and Distribution Managers",WA,2026-02-01,783.62
3,1B,"Construction, Production and Distribution Managers",WA,2026-03-01,836.458
3,1B,"Construction, Production and Distribution Managers",WA,2026-04-01,799.838
3,1B,"Construction, Production and Distribution Managers",WA,2026-05-01,756.562
3,1B,"Construction, Production and Distribution Managers",WA,2026-06-01,808.885
3,1B,"Construction, Production and Distribution Managers",WA,2026-07-01,811.313
3,1C,"Health, Education, ICT and Other Managers",WA,2006-01-01,67.667
3,1C,"Health, Education, ICT and Other Managers",WA,2006-02-01,89.241
3,1C,"Health, Education, ICT and Other Managers",WA,2006-03-01,67.755
3,1C,"Health, Education, ICT and Other Managers",WA,2006-04-01,85.595
3,1C,"Health, Education, ICT and Other Managers",WA,2006-05-01,67.169
3,1C,"Health, Education, ICT and Other Managers",WA,2006-06-01,100.791
3,1C,"Health, Education, ICT and Other Managers",WA,2006-07-01,107.048
3,1C,"Health, Education, ICT and Other Managers",WA,2006-08-01,116.339
3,1C,"Health, Education, ICT and Other Managers",WA,2006-09-01,112.356
3,1C,"Health, Education, ICT and Other Managers",WA,2006-10-01,87.089
3,1C,"Health, Education, ICT and Other Managers",WA,2006-11-01,105.166
3,1C,"Health, Education, ICT and Other Managers",WA,2006-12-01,109.779
3,1C,"Health, Education, ICT and Other Managers",WA,2007-01-01,96.215
3,1C,"Health, Education, ICT and Other Managers",WA,2007-02-01,106.471
3,1C,"Health, Education, ICT and Other Managers",WA,2007-03-01,129.518
3,1C,"Health, Education, ICT and Other Managers",WA,2007-04-01,119.811
3,1C,"Health, Education, ICT and Other Managers",WA,2007-05-01,120.307
3,1C,"Health, Education, ICT and Other Managers",WA,2007-06-01,106.814
3,1C,"Health, Education, ICT and Other Managers",WA,2007-07-01,117.526
3,1C,"Health, Education, ICT and Other Managers",WA,2007-08-01,111.901
3,1C,"Health, Education, ICT and Other Managers",WA,2007-09-01,120.629
3,1C,"Health, Education, ICT and Other Managers",WA,2007-10-01,125.813
3,1C,"Health, Education, ICT and Other Managers",WA,2007-11-01,131.537
3,1C,"Health, Education, ICT and Other Managers",WA,2007-12-01,121.159
3,1C,"Health, Education, ICT and Other Managers",WA,2008-01-01,136.943
3,1C,"Health, Education, ICT and Other Managers",WA,2008-02-01,138.498
3,1C,"Health, Education, ICT and Other Managers",WA,2008-03-01,138.165
3,1C,"Health, Education, ICT and Other Managers",WA,2008-04-01,135.959
3,1C,"Health, Education, ICT and Other Managers",WA,2008-05-01,141.479
3,1C,"Health, Education, ICT and Other Managers",WA,2008-06-01,149.856
3,1C,"Health, Education, ICT and Other Managers",WA,2008-07-01,131.944
3,1C,"Health, Education, ICT and Other Managers",WA,2008-08-01,145.142
3,1C,"Health, Education, ICT and Other Managers",WA,2008-09-01,143.632
3,1C,"Health, Education, ICT and Other Managers",WA,2008-10-01,146.916
3,1C,"Health, Education, ICT and Other Managers",WA,2008-11-01,140.252
3,1C,"Health, Education, ICT and Other Managers",WA,2008-12-01,120.521
3,1C,"Health, Education, ICT and Other Managers",WA,2009-01-01,122.102
3,1C,"Health, Education, ICT and Other Managers",WA,2009-02-01,107.42
3,1C,"Health, Education, ICT and Other Managers",WA,2009-03-01,102.745
3,1C,"Health, Education, ICT and Other Managers",WA,2009-04-01,83.152
3,1C,"Health, Education, ICT and Other Managers",WA,2009-05-01,102.394
3,1C,"Health, Education, ICT and Other Managers",WA,2009-06-01,135.603
3,1C,"Health, Education, ICT and Other Managers",WA,2009-07-01,100.062
3,1C,"Health, Education, ICT and Other Managers",WA,2009-08-01,88.794
3,1C,"Health, Education, ICT and Other Managers",WA,2009-09-01,81.004
3,1C,"Health, Education, ICT and Other Managers",WA,2009-10-01,91.8
3,1C,"Health, Education, ICT and Other Managers",WA,2009-11-01,90.535
3,1C,"Health, Education, ICT and Other Managers",WA,2009-12-01,106.758
3,1C,"Health, Education, ICT and Other Managers",WA,2010-01-01,96.217
3,1C,"Health, Education, ICT and Other Managers",WA,2010-02-01,117.883
3,1C,"Health, Education, ICT and Other Managers",WA,2010-03-01,85.779
3,1C,"Health, Education, ICT and Other Managers",WA,2010-04-01,95.083
3,1C,"Health, Education, ICT and Other Managers",WA,2010-05-01,133.76
3,1C,"Health, Education, ICT and Other Managers",WA,2010-06-01,114.629
3,1C,"Health, Education, ICT and Other Managers",WA,2010-07-01,124.503
3,1C,"Health, Education, ICT and Other Managers",WA,2010-08-01,144.065
3,1C,"Health, Education, ICT and Other Managers",WA,2010-09-01,143.139
3,1C,"Health, Education, ICT and Other Managers",WA,2010-10-01,148.491
3,1C,"Health, Education, ICT and Other Managers",WA,2010-11-01,153.827
3,1C,"Health, Education, ICT and Other Managers",WA,2010-12-01,170.938
3,1C,"Health, Education, ICT and Other Managers",WA,2011-01-01,171.904
3,1C,"Health, Education, ICT and Other Managers",WA,2011-02-01,180.022
3,1C,"Health, Education, ICT and Other Managers",WA,2011-03-01,201.207
3,1C,"Health, Education, ICT and Other Managers",WA,2011-04-01,190.006
3,1C,"Health, Education, ICT and Other Managers",WA,2011-05-01,167.733
3,1C,"Health, Education, ICT and Other Managers",WA,2011-06-01,180.936
3,1C,"Health, Education, ICT and Other Managers",WA,2011-07-01,182.887
3,1C,"Health, Education, ICT and Other Managers",WA,2011-08-01,183.331
3,1C,"Health, Education, ICT and Other Managers",WA,2011-09-01,205.082
3,1C,"Health, Education, ICT and Other Managers",WA,2011-10-01,201.007
3,1C,"Health, Education, ICT and Other Managers",WA,2011-11-01,186.474
3,1C,"Health, Education, ICT and Other Managers",WA,2011-12-01,192.355
3,1C,"Health, Education, ICT and Other Managers",WA,2012-01-01,218.618
3,1C,"Health, Education, ICT and Other Managers",WA,2012-02-01,221.474
