data_reference_period,data_release_date,data_vintage,data_download_date,date,employed,unemployment_rate,participation_rate,youth_unemployment_rate,underemployment_rate,youth_underemployment_rate,underutilisation_rate,youth_underutilisation_rate,youth_unemployment_gap,youth_underemployment_gap,youth_underutilisation_gap,cal_underutilisation_rate,underutilisation_diff
July 2026,2026-08-20,2026-08-20,2026-08-27,1988-01-01,7296.5307093,7.6308117,62.374331,14.3662055,4.0674078,6.152309,11.6982195,20.5185145,6.7353938,2.0849012,8.820294999999998,11.6982195,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1988-02-01,7282.0158412,7.4157822,61.9901879,13.6211653,4.0308422,6.1181739,11.4466244,19.7393391,6.2053831,2.0873317,8.2927147,11.446624400000001,-1.7763568394002505e-15
July 2026,2026-08-20,2026-08-20,2026-08-27,1988-03-01,7329.5565069,7.5026376,62.3364026,14.0693348,3.7952995,5.6315158,11.2979371,19.7008507,6.5666972,1.8362162999999998,8.4029136,11.2979371,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1988-04-01,7359.8647973,7.9122098,62.7700283,14.9032924,3.8236862,5.6416314,11.7358961,20.5449238,6.9910825999999995,1.8179451999999996,8.8090277,11.735896,9.99999993922529e-8
July 2026,2026-08-20,2026-08-20,2026-08-27,1988-05-01,7343.0296222,7.4513579,62.213084,13.7973651,3.2986544,5.0360068,10.7500123,18.8333719,6.346007200000001,1.7373523999999998,8.0833596,10.7500123,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1988-06-01,7360.4950245,7.5846061,62.3483049,14.2277439,3.9462707,5.649197,11.5308767,19.8769409,6.6431378,1.7029263000000001,8.3460642,11.5308768,-9.99999993922529e-8
July 2026,2026-08-20,2026-08-20,2026-08-27,1988-07-01,7378.0788927,6.754314,61.8428209,12.3613073,3.6765219,5.4709548,10.430836,17.8322621,5.6069933,1.7944329000000003,7.401426100000002,10.4308359,9.99999993922529e-8
July 2026,2026-08-20,2026-08-20,2026-08-27,1988-08-01,7408.5325488,7.0681111,62.2110582,13.2519309,3.6016101,5.3499519,10.6697211,18.6018829,6.183819799999999,1.7483418,7.932161799999999,10.6697212,-9.99999993922529e-8
July 2026,2026-08-20,2026-08-20,2026-08-27,1988-09-01,7451.1506694,6.9342828,62.381113,12.6158999,3.6604572,5.4201867,10.5947401,18.0360867,5.6816171,1.7597295000000002,7.441346599999999,10.59474,9.99999993922529e-8
July 2026,2026-08-20,2026-08-20,2026-08-27,1988-10-01,7466.4077002,6.8177524,62.3222808,12.4407488,3.7153547,5.5755553,10.5331071,18.0163042,5.6229964,1.8602006000000006,7.4831971,10.533107099999999,1.7763568394002505e-15
July 2026,2026-08-20,2026-08-20,2026-08-27,1988-11-01,7487.6666754,6.6125601,62.2544428,12.240172,3.6610487,4.9801253,10.2736088,17.2202973,5.6276119,1.3190766000000003,6.946688499999999,10.2736088,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1988-12-01,7521.5032232,6.8334429,62.5746657,12.591987,4.0034434,6.2315848,10.8368863,18.8235718,5.7585441,2.2281414,7.9866855,10.8368863,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1989-01-01,7554.9372457,6.8057767,62.736999,12.1656952,3.8163892,5.6353761,10.6221659,17.8010713,5.3599185,1.8189869,7.1789054,10.6221659,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1989-02-01,7605.2854657,6.6367299,62.944775,11.6036894,3.9292756,6.0357343,10.5660055,17.6394237,4.966959500000001,2.1064586999999997,7.073418199999999,10.5660055,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1989-03-01,7624.1348097,6.3435865,62.8063491,11.3649443,3.7134688,5.4762935,10.0570552,16.8412378,5.0213578,1.7628247,6.784182599999998,10.0570553,-9.99999993922529e-8
July 2026,2026-08-20,2026-08-20,2026-08-27,1989-04-01,7655.6963386,6.1996141,62.8790038,10.9935774,3.7521989,5.5845953,9.951813,16.5781727,4.7939633,1.8323964000000004,6.6263597,9.951813,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1989-05-01,7711.1766268,6.2796665,63.2980588,11.2553467,3.8088182,5.5187129,10.0884847,16.7740595,4.9756802,1.7098946999999995,6.6855747999999995,10.0884847,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1989-06-01,7710.7313298,6.0103024,63.0217501,10.7667797,3.6696071,5.2738461,9.6799095,16.0406259,4.756477300000001,1.6042390000000002,6.360716399999998,9.679909499999999,1.7763568394002505e-15
July 2026,2026-08-20,2026-08-20,2026-08-27,1989-07-01,7735.4924821,6.0411269,63.1542685,10.8672968,3.8583273,5.3828503,9.8994542,16.2501471,4.8261699,1.5245230000000003,6.3506929,9.899454200000001,-1.7763568394002505e-15
July 2026,2026-08-20,2026-08-20,2026-08-27,1989-08-01,7774.7271004,5.9435947,63.3182464,10.7317721,3.956299,6.2058724,9.8998937,16.9376445,4.7881774,2.2495733999999996,7.037750800000001,9.8998937,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1989-09-01,7783.6191121,6.0308637,63.3580812,11.071815,4.2058567,6.1372142,10.2367204,17.2090292,5.040951300000001,1.9313574999999998,6.9723088,10.2367204,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1989-10-01,7791.9801306,5.9239819,63.2580304,11.0756624,3.8765985,5.866193,9.8005803,16.9418554,5.1516805,1.9895945,7.141275100000001,9.800580400000001,-1.0000000116860974e-7
July 2026,2026-08-20,2026-08-20,2026-08-27,1989-11-01,7844.5848679,5.786509,63.4964561,10.4398866,4.0106572,5.9314263,9.7971662,16.3713129,4.6533776,1.9207691000000002,6.5741467,9.7971662,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1989-12-01,7829.892937,5.8489766,63.3233224,10.9949276,4.0891141,6.3614534,9.9380907,17.356381,5.145951,2.2723393000000005,7.418290299999999,9.9380907,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1990-01-01,7842.038476,6.1106211,63.5104696,11.6806562,4.2383846,6.4815164,10.3490057,18.1621726,5.570035099999999,2.2431318000000005,7.813166900000002,10.3490057,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1990-02-01,7846.5488984,6.3908208,63.6499452,11.6146975,4.0379195,5.8285362,10.4287403,17.4432337,5.2238767,1.7906167000000002,7.014493400000001,10.428740300000001,-1.7763568394002505e-15
July 2026,2026-08-20,2026-08-20,2026-08-27,1990-03-01,7861.4637744,6.187736,63.5448021,11.7646002,4.138829,6.3329221,10.3265651,18.0975223,5.5768642,2.1940931,7.770957200000002,10.326565,9.99999993922529e-8
July 2026,2026-08-20,2026-08-20,2026-08-27,1990-04-01,7866.0451307,6.2787168,63.5607383,12.2557566,4.1976503,6.0229055,10.4763672,18.2786621,5.9770398,1.8252552,7.802294899999998,10.476367100000001,9.99999993922529e-8
July 2026,2026-08-20,2026-08-20,2026-08-27,1990-05-01,7899.3966657,6.5043855,63.9014502,12.30308,4.2434213,6.5443172,10.7478068,18.8473972,5.7986945,2.3008959000000004,8.0995904,10.7478068,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1990-06-01,7900.1767704,6.6070084,63.8941407,12.0370845,4.3193897,6.3564688,10.9263981,18.3935533,5.430076100000001,2.0370790999999997,7.4671552000000005,10.9263981,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1990-07-01,7898.06272,7.0984001,64.1399619,13.2035423,4.3933226,6.2043518,11.4917227,19.4078941,6.1051422,1.8110292000000001,7.9161714,11.4917227,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1990-08-01,7869.2036364,7.2112035,63.9090831,13.6151763,4.4664459,6.5486808,11.6776494,20.1638571,6.4039728,2.0822348999999996,8.486207700000001,11.6776494,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1990-09-01,7844.1280271,7.3742686,63.7425625,13.6653498,4.8128016,6.9739237,12.1870701,20.6392735,6.2910812,2.1611221,8.452203400000002,12.1870702,-1.0000000116860974e-7
July 2026,2026-08-20,2026-08-20,2026-08-27,1990-10-01,7829.7076943,7.6372478,63.7222178,14.1715118,4.84287,6.9802561,12.4801178,21.1517679,6.534263999999999,2.1373861000000005,8.671650099999999,12.480117799999999,1.7763568394002505e-15
July 2026,2026-08-20,2026-08-20,2026-08-27,1990-11-01,7809.853806,7.9459161,63.6900829,15.0070667,5.0631034,7.1793222,13.0090195,22.186389,7.0611505999999995,2.1162187999999995,9.177369499999998,13.0090195,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1990-12-01,7813.0530859,8.0206467,63.6834016,15.5409214,5.1858132,7.387646,13.2064599,22.9285675,7.5202747,2.2018328,9.7221076,13.2064599,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1991-01-01,7744.1462478,8.4004011,63.3118671,15.5067615,5.225828,7.4653495,13.6262292,22.9721109,7.1063604,2.2395215000000004,9.345881700000001,13.6262291,9.99999993922529e-8
July 2026,2026-08-20,2026-08-20,2026-08-27,1991-02-01,7758.051219,8.6159417,63.5037291,15.6821323,5.5301145,7.842407,14.1460562,23.5245393,7.066190599999999,2.3122925,9.3784831,14.1460562,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1991-03-01,7701.6771619,9.1854209,63.3660816,16.849456,5.8002898,8.844965,14.9857107,25.6944211,7.6640350999999995,3.0446752000000004,10.7087104,14.9857107,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1991-04-01,7695.9337486,9.8603501,63.7202228,18.356241,5.9110038,8.6931286,15.7713539,27.0493696,8.495890900000001,2.7821248,11.2780157,15.7713539,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1991-05-01,7693.8770045,9.5028862,63.379608,17.7792321,5.3486215,7.4845875,14.8515078,25.2638196,8.2763459,2.135966,10.412311800000001,14.8515077,9.99999993922529e-8
July 2026,2026-08-20,2026-08-20,2026-08-27,1991-06-01,7658.6685339,9.558183,63.0565958,17.5836681,6.1713021,8.7259939,15.7294852,26.3096619,8.025485100000001,2.5546918000000005,10.580176699999999,15.7294851,9.99999993922529e-8
July 2026,2026-08-20,2026-08-20,2026-08-27,1991-07-01,7630.4600124,9.6749542,62.830285,17.820825,6.3383438,9.02988,16.013298,26.850705,8.145870799999999,2.6915362000000007,10.837407000000002,16.013298,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1991-08-01,7635.7276011,9.7906297,62.8829964,17.6197753,6.1126786,8.9318227,15.9033083,26.551598,7.8291456,2.8191441,10.648289699999998,15.903308299999999,1.7763568394002505e-15
July 2026,2026-08-20,2026-08-20,2026-08-27,1991-09-01,7645.1888876,10.0330279,63.0591356,18.0658227,6.0803992,8.9336961,16.1134271,26.9995188,8.032794799999998,2.853296900000001,10.886091700000001,16.1134271,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1991-10-01,7616.2343587,9.9876794,62.7316011,17.832785,6.0943236,8.6949841,16.082003,26.5277691,7.845105600000002,2.600660499999999,10.4457661,16.082003,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1991-11-01,7597.0732835,10.1983354,62.6635976,18.5594757,6.2579152,9.3491377,16.4562506,27.9086133,8.3611403,3.0912224999999998,11.452362699999998,16.4562506,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1991-12-01,7616.9854078,10.4760697,62.9655832,18.9788495,6.1283966,9.279093,16.6044663,28.2579425,8.502779799999999,3.1506963999999993,11.6534762,16.6044663,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1992-01-01,7630.788529,10.3500831,62.9070091,18.7331016,6.3651625,9.7007625,16.7152456,28.433864,8.3830185,3.3355999999999995,11.7186184,16.715245600000003,-3.552713678800501e-15
July 2026,2026-08-20,2026-08-20,2026-08-27,1992-02-01,7650.209256,10.404397,63.0212906,18.818648,6.6181272,10.0363232,17.0225242,28.8549712,8.414251,3.418196,11.832447000000002,17.0225242,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1992-03-01,7631.1454098,10.4984957,62.8466128,19.09901,6.5558143,10.4043829,17.05431,29.5033929,8.6005143,3.8485686,12.4490829,17.05431,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1992-04-01,7624.4787564,10.4706893,62.7233667,18.9001069,6.8544315,10.3554154,17.3251208,29.2555223,8.4294176,3.5009839000000005,11.930401499999999,17.3251208,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1992-05-01,7620.8728566,10.6197233,62.7493976,19.2388566,6.8698499,10.7094767,17.4895732,29.9483333,8.619133299999998,3.8396267999999996,12.458760100000003,17.489573200000002,-3.552713678800501e-15
July 2026,2026-08-20,2026-08-20,2026-08-27,1992-06-01,7633.5677706,10.8087715,62.9382186,19.7586702,6.7646812,10.3895406,17.5734527,30.1482109,8.9498987,3.6248594,12.574758199999998,17.5734527,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1992-07-01,7651.1849423,11.1407552,63.2617801,19.6454829,6.8550517,10.7148423,17.9958069,30.3603251,8.504727700000002,3.859790600000001,12.3645182,17.995806899999998,3.552713678800501e-15
July 2026,2026-08-20,2026-08-20,2026-08-27,1992-08-01,7671.0687183,10.7225306,63.0719103,19.6260678,7.0203733,10.753984,17.7429038,30.3800518,8.9035372,3.7336107000000007,12.637148,17.7429039,-1.0000000116860974e-7
July 2026,2026-08-20,2026-08-20,2026-08-27,1992-09-01,7635.126393,10.6172236,62.6457173,19.0327598,7.1718813,11.6782018,17.7891049,30.7109617,8.4155362,4.5063205,12.921856799999997,17.7891049,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1992-10-01,7644.3760455,11.0916899,63.0082855,20.1370186,7.036744,10.9017821,18.1284339,31.0388007,9.0453287,3.8650381000000005,12.910366799999998,18.1284339,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1992-11-01,7569.3427879,11.1370624,62.3741696,19.877606,7.021169,10.5455367,18.1582314,30.4231427,8.7405436,3.524367699999999,12.264911300000001,18.1582314,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1992-12-01,7599.6537786,11.2202332,62.6349247,19.1325135,6.9033561,10.8255583,18.1235894,29.9580718,7.912280300000003,3.922202200000001,11.834482399999999,18.1235893,1.0000000116860974e-7
July 2026,2026-08-20,2026-08-20,2026-08-27,1993-01-01,7650.7663606,10.8346281,62.7087691,18.3855268,6.948681,10.7305887,17.7833091,29.1161155,7.550898700000001,3.7819077000000005,11.332806399999999,17.7833091,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1993-02-01,7582.0135978,11.013952,62.1964769,18.7608621,6.8683006,10.723934,17.8822527,29.4847961,7.746910100000001,3.8556333999999994,11.602543400000002,17.8822526,9.999999761589606e-8
July 2026,2026-08-20,2026-08-20,2026-08-27,1993-03-01,7631.5146805,10.8593455,62.4197622,18.6376932,6.962799,10.780047,17.8221445,29.4177401,7.778347700000001,3.8172479999999993,11.5955956,17.8221445,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1993-04-01,7612.2963493,10.7659267,62.1593425,18.4194995,6.9666098,11.1303679,17.7325364,29.5498675,7.653572800000001,4.1637581,11.8173311,17.7325365,-9.999999761589606e-8
July 2026,2026-08-20,2026-08-20,2026-08-27,1993-05-01,7613.166194,10.7873939,62.1433955,18.2969486,6.8578345,10.9828253,17.6452284,29.279774,7.509554700000001,4.1249908,11.6345456,17.6452284,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1993-06-01,7626.1788035,10.9905943,62.3536041,18.9101076,6.7855251,10.8561357,17.7761194,29.7662433,7.9195133,4.070610599999999,11.9901239,17.7761194,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1993-07-01,7628.0843035,10.9484209,62.2795326,18.4143341,6.7829881,11.3167133,17.731409,29.7310474,7.465913200000001,4.5337252,11.999638400000002,17.731409,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1993-08-01,7651.7077522,10.9834972,62.4368061,18.8068887,6.780714,10.9199937,17.7642112,29.7268824,7.823391499999998,4.1392796999999995,11.962671200000003,17.7642112,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1993-09-01,7670.2708197,10.7422501,62.3590385,18.6709499,7.18753,11.1188574,17.9297801,29.7898073,7.9286998,3.9313274,11.860027200000001,17.9297801,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1993-10-01,7719.2057397,10.9577793,62.8595003,18.7484747,6.8937386,11.0414321,17.8515179,29.7899068,7.790695399999999,4.1476935,11.9383889,17.8515179,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1993-11-01,7729.7152335,10.9497417,62.8901511,18.2939067,6.5858255,10.6137996,17.5355672,28.9077063,7.344165,4.0279741,11.372139100000002,17.535567200000003,-3.552713678800501e-15
July 2026,2026-08-20,2026-08-20,2026-08-27,1993-12-01,7745.5348442,10.7592367,62.8351475,18.2563437,6.6914806,10.4344149,17.4507173,28.6907587,7.497106999999998,3.7429343,11.240041399999999,17.4507173,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1994-01-01,7766.2289498,10.568018,62.7926185,18.1556668,6.6724755,11.068656,17.2404935,29.2243228,7.587648799999998,4.396180500000001,11.9838293,17.2404935,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1994-02-01,7789.7391241,10.3989004,62.788209,18.0851963,6.6267324,11.1883869,17.0256328,29.2735833,7.686295899999999,4.5616544999999995,12.247950499999998,17.0256328,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1994-03-01,7808.835342,10.3543045,62.8352565,18.2132913,6.6742564,10.3922475,17.0285609,28.6055388,7.858986800000002,3.7179911,11.576977900000003,17.0285609,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1994-04-01,7811.6805768,10.0626499,62.6089129,17.8083912,6.4364019,10.4407259,16.4990518,28.2491171,7.745741299999999,4.004324,11.7500653,16.4990518,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1994-05-01,7853.3254813,9.7675551,62.6914297,17.3794739,6.605067,10.8457821,16.3726221,28.225256,7.6119188000000015,4.240715099999999,11.8526339,16.3726221,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1994-06-01,7875.4175924,9.8178742,62.8573528,17.156402,6.5002643,10.8261072,16.3181384,27.9825092,7.3385278,4.325842899999999,11.6643708,16.3181385,-1.0000000116860974e-7
July 2026,2026-08-20,2026-08-20,2026-08-27,1994-07-01,7948.2509842,9.6337693,63.2408948,16.5360632,6.4481713,11.0446945,16.0819407,27.5807577,6.9022939,4.5965232,11.498816999999999,16.081940600000003,9.999999761589606e-8
July 2026,2026-08-20,2026-08-20,2026-08-27,1994-08-01,7932.6000261,9.445017,62.9167023,16.5010087,6.5019583,11.0630872,15.9469753,27.5640959,7.0559917,4.5611289,11.617120600000002,15.9469753,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1994-09-01,7981.3637267,9.3546478,63.172049,16.4451436,5.9313632,10.0770734,15.286011,26.5222171,7.090495800000001,4.1457102,11.236206099999999,15.286011,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1994-10-01,7978.3990044,9.0927888,62.9193117,15.4377093,6.4173435,11.2865748,15.5101323,26.7242841,6.344920500000001,4.8692313,11.214151799999998,15.510132299999999,1.7763568394002505e-15
July 2026,2026-08-20,2026-08-20,2026-08-27,1994-11-01,7990.0788997,9.1434398,62.9991671,15.3773881,6.3809393,10.9334219,15.5243791,26.31081,6.2339483,4.552482600000001,10.7864309,15.524379099999999,1.7763568394002505e-15
July 2026,2026-08-20,2026-08-20,2026-08-27,1994-12-01,8034.2430858,8.9369285,63.1562506,15.0925769,6.5505666,10.5819707,15.4874952,25.6745475,6.155648399999999,4.0314041,10.1870523,15.4874951,9.99999993922529e-8
July 2026,2026-08-20,2026-08-20,2026-08-27,1995-01-01,8050.3408753,8.8553181,63.1446101,15.3521544,6.3577601,10.5739854,15.2130782,25.9261397,6.4968363,4.2162253,10.7130615,15.2130782,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1995-02-01,8098.9405602,8.8235605,63.4219038,15.5249637,6.4803265,10.5276374,15.303887,26.0526011,6.7014032000000014,4.047310899999999,10.7487141,15.303887,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1995-03-01,8102.247265,8.6174361,63.2232724,14.9073723,6.4368129,10.4800763,15.054249,25.3874486,6.2899362,4.043263400000001,10.333199599999999,15.054249,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1995-04-01,8159.9953472,8.2671591,63.3604499,14.5260425,6.4432746,10.3178884,14.7104337,24.8439309,6.2588834,3.8746137999999997,10.1334972,14.7104337,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1995-05-01,8166.0747733,8.4750007,63.4812841,15.5269263,6.3011306,10.1772429,14.7761313,25.7041692,7.051925599999999,3.8761123,10.9280379,14.7761313,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1995-06-01,8201.0540521,8.3524099,63.5975146,15.2254556,6.5115321,11.3299349,14.863942,26.5553906,6.8730457000000005,4.818402799999999,11.6914486,14.863942,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1995-07-01,8207.6986495,8.4282612,63.6269881,15.0765454,6.6105899,10.9112349,15.0388511,25.9877803,6.648284200000001,4.300645,10.9489292,15.038851099999999,1.7763568394002505e-15
July 2026,2026-08-20,2026-08-20,2026-08-27,1995-08-01,8236.7699601,8.3202871,63.7023833,14.7713595,6.7111167,10.8397601,15.0314038,25.6111196,6.451072400000001,4.1286434,10.579715799999999,15.0314038,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1995-09-01,8224.4112451,8.3633194,63.5621514,15.328598,6.6935678,10.7155251,15.0568872,26.0441231,6.9652785999999995,4.0219573,10.9872359,15.0568872,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1995-10-01,8214.2021137,8.5752182,63.5528288,15.66026,6.5485511,10.7310918,15.1237693,26.3913518,7.085041799999999,4.1825407,11.2675825,15.1237693,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1995-11-01,8288.0917595,8.4524272,63.9605337,15.6822394,6.4280703,10.1446561,14.8804975,25.8268955,7.2298122,3.7165858000000007,10.946397999999999,14.8804975,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1995-12-01,8289.4780899,8.1451401,63.6797054,15.0574835,6.7016111,10.8608891,14.8467512,25.9183726,6.912343399999999,4.159278,11.071621400000002,14.8467512,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1996-01-01,8291.5015824,8.4517653,63.8276294,15.9617845,6.4035635,10.78184,14.8553288,26.7436245,7.5100192,4.378276500000001,11.888295699999999,14.855328799999999,1.7763568394002505e-15
July 2026,2026-08-20,2026-08-20,2026-08-27,1996-02-01,8292.8001147,8.3271964,63.6702342,15.3885686,6.6986461,10.7964079,15.0258425,26.1849764,7.061372199999999,4.0977618,11.1591339,15.0258425,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1996-03-01,8266.2964144,8.4213839,63.4517387,15.5850469,6.6568062,10.8651392,15.0781902,26.450186,7.163663,4.208333,11.371995799999999,15.0781901,9.99999993922529e-8
July 2026,2026-08-20,2026-08-20,2026-08-27,1996-04-01,8296.180989,8.5781631,63.7224484,15.8111183,6.6036159,10.8116028,15.1817789,26.6227211,7.232955200000001,4.207986899999999,11.4409422,15.181778999999999,-9.99999993922529e-8
July 2026,2026-08-20,2026-08-20,2026-08-27,1996-05-01,8301.539111,8.4146445,63.5820863,15.4570685,6.5606886,10.6069496,14.9753331,26.0640181,7.0424240000000005,4.046261,11.088684999999998,14.9753331,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1996-06-01,8305.3003237,8.254397,63.4323508,14.8433583,6.8158808,11.2730172,15.0702778,26.1163755,6.588961299999999,4.4571363999999996,11.0460977,15.070277800000001,-1.7763568394002505e-15
July 2026,2026-08-20,2026-08-20,2026-08-27,1996-07-01,8307.4395674,8.5687451,63.5925539,15.6161709,6.6873019,10.7233761,15.256047,26.339547,7.047425800000001,4.0360742,11.083499999999999,15.256046999999999,1.7763568394002505e-15
July 2026,2026-08-20,2026-08-20,2026-08-27,1996-08-01,8302.5849788,8.7223339,63.5881532,15.3828419,6.5876675,11.0439363,15.3100014,26.4267781,6.660508,4.4562688,11.116776699999999,15.3100014,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1996-09-01,8295.6546531,8.5768268,63.3601205,15.5221427,6.428552,10.5601137,15.0053788,26.0822565,6.945315900000001,4.131561700000001,11.076877699999999,15.005378799999999,1.7763568394002505e-15
July 2026,2026-08-20,2026-08-20,2026-08-27,1996-10-01,8301.7548399,8.7596123,63.4689175,16.4214898,6.4749702,10.1904615,15.2345825,26.6119513,7.661877499999999,3.7154913,11.377368800000001,15.2345825,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1996-11-01,8300.7041439,8.4711258,63.1964109,15.634337500000001,6.6142103,10.9526905,15.0853362,26.587028,7.1632117000000015,4.338480199999999,11.5016918,15.0853361,1.0000000116860974e-7
July 2026,2026-08-20,2026-08-20,2026-08-27,1996-12-01,8324.3019641,8.6310343,63.4223468,16.2495026,6.6229572,10.6339702,15.2539915,26.8834728,7.6184683,4.011013,11.6294813,15.2539915,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1997-01-01,8333.2708854,8.5684254,63.3629119,15.5193104,6.6641071,10.9385188,15.2325325,26.4578292,6.9508849999999995,4.274411700000001,11.2252967,15.232532500000001,-1.7763568394002505e-15
July 2026,2026-08-20,2026-08-20,2026-08-27,1997-02-01,8334.8722771,8.7031484,63.3843903,16.4813689,6.8393555,11.3117287,15.5425039,27.7930976,7.7782205,4.4723732,12.2505937,15.5425039,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1997-03-01,8338.0160869,8.5925994,63.2476956,16.1842137,6.9221665,11.9957172,15.5147659,28.1799309,7.591614300000002,5.073550699999999,12.665164999999998,15.5147659,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1997-04-01,8330.9187199,8.5683381,63.1288455,16.0825984,6.9121964,12.0514872,15.4805345,28.1340856,7.514260299999998,5.1392908,12.6535511,15.480534500000001,-1.7763568394002505e-15
July 2026,2026-08-20,2026-08-20,2026-08-27,1997-05-01,8334.8984242,8.5477868,63.0966212,15.9479466,6.9536993,11.6460199,15.5014861,27.5939666,7.400159799999999,4.6923206,12.092480500000002,15.501486100000001,-1.7763568394002505e-15
July 2026,2026-08-20,2026-08-20,2026-08-27,1997-06-01,8336.1655506,8.3312448,62.9091391,16.0849184,6.9520271,11.7406398,15.2832719,27.8255582,7.753673599999999,4.788612700000001,12.542286299999999,15.283271899999999,1.7763568394002505e-15
July 2026,2026-08-20,2026-08-20,2026-08-27,1997-07-01,8347.0282406,8.5898994,63.1077855,16.262041,6.8870289,11.772273,15.4769282,28.034314,7.6721416,4.8852441,12.557385799999999,15.4769283,-1.0000000116860974e-7
July 2026,2026-08-20,2026-08-20,2026-08-27,1997-08-01,8333.6304558,8.4653781,62.859512,16.031749,6.8482732,11.7230517,15.3136513,27.7548006,7.566370900000001,4.874778499999999,12.4411493,15.3136513,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1997-09-01,8395.8680786,8.0682576,62.9940598,15.7016104,6.6857419,11.3819309,14.7539995,27.0835413,7.633352799999999,4.696189,12.3295418,14.7539995,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1997-10-01,8388.9338936,8.0333603,62.8597973,15.51254,6.94629,11.9109392,14.9796503,27.4234792,7.4791796999999995,4.964649199999999,12.4438289,14.9796503,0
July 2026,2026-08-20,2026-08-20,2026-08-27,1997-11-01,8447.2609266,7.9873875,63.2066034,15.5125146,6.9022088,12.1849903,14.8895962,27.6975049,7.5251271,5.2827815000000005,12.807908699999999,14.889596300000001,-1.0000000116860974e-7
July 2026,2026-08-20,2026-08-20,2026-08-27,1997-12-01,8432.7789281,7.9108147,62.9874135,14.9749708,6.8292965,11.7566727,14.7401112,26.7316436,7.064156099999999,4.927376199999999,11.991532400000002,14.740111200000001,-1.7763568394002505e-15
